manga_id,title,type,status,latest_update,score,scored_by,synopsis
127860,Jiisan Baasan Wakagaeru,Manga,Finished,2024-06-21T00:00:00+00:00,7.31,3621,"Shouzou and Ine Saitou have been happily married for as long as they can remember. Even in their old age with wrinkles and cracking limbs, the strength of this love is evident by their precious bond. And then, randomly one day, they wake up to find they are young again!

Despite their newfound youthful and attractive bodies, Shouzou and Ine remain the same as ever. Jiisan Baasan Wakagaeru follows the young old couple as they go about their daily lives, spend time with family, and defy the expectations of the youngsters.

[Written by MAL Rewrite]"
52741,Hadi Girl,Manga,Finished,2013-09-24T00:00:00+00:00,7.3,5593,"Sae is a high school girl who is too shy to even talk to guys. One day she gets visited by a fairy who gives her various ""love challenges"" like ""holding hands,"" getting an ""indirect kiss"" or giving a ""lap pillow,"" promising true love as a reward if she accomplishes every task. Now join Sae as she struggles to complete these challenges.

(Source: MU, edited)"
123101,Haikei... Koroshiya-san to Kekkon Shimashita,Manga,Publishing,,7.12,2838,"Setsuna is a young, beautiful woman, recently married and happier than ever. However, she is also a professional assassin—something that easily sets her apart. Nonetheless, her husband sees nothing but a doting and loving wife, one that takes pride in her cooking skills and acts like an unexpected protector of their home.

Given that Setsuna's primary skills lie in wielding weapons, her murderous intent can easily slip out at the most unpredictable times. But with her smitten husband by her side, Setsuna learns to use her quick reflexes to enjoy mundane things and savor every ordinary moment—even if they are not the most average couple around.

[Written by MAL Rewrite]"
143609,Shiunji-ke no Kodomotachi,Manga,Publishing,,6.42,2856,"The love between brother and sister. The love between man and woman. That which is most forbidden is most unyielding. The two sons and five daughters of the Shiunji family shine like brilliant gems, each with intelligence and beauty in equal measure. And with the pedigree of their wealthy father behind them, how could they not be the talk of the town? Eldest son Arata has spent his life being tossed around by the whims of his colorful sisters, yet a little teasing won't stop him from valuing his family over anything and anyone else. But when his youngest sister turns fifteen, their father reveals a long-hidden secret of the Shiunji ""siblings"" and knocks Arata's world off its axis...

(Source: Yen Press)"
165770,Tonari no Neko to Koi Shirazu,Manga,Publishing,,7.84,3242,"Minato Seno's high school life had just begun when his homeroom teacher requested his help with Nekozane, the cat-like chronic napper who sits next to him in class. Timid and socially anxious, Minato has never talked to her or even seen her face. But when he finally musters up the courage to wake Nekozane, she unexpectedly hugs him on the spot! Thus begins a sweet tale of two teens awkwardly stumbling into a new friendship, unaware that their feelings are slowly turning into something more!

(Source: Square Enix)"
555,Tokyo Mew Mew à La Mode,Manga,Finished,2003-12-27T00:00:00+00:00,6.38,7007,"Berry Shirayuki is a cheerful and optimistic 12-year-old girl who has just been accepted into a private girl's school after studying hard for her exams. Aside from friendly but unwanted comments from her next-door neighbor Tasuku Meguro, it seems as if nothing can go wrong for this newly-made middle schooler! After the first day of school ends, Berry is saved from tripping over stairs by a blonde-haired boy, and ends up following him to Café Mew Mew in hopes of thanking him. While in the cafe, Berry accidentally stumbles upon a shining statue that projects visions of a cat and rabbit—who enter her body just before she metamorphosizes into a white-costumed magical girl with bunny ears and a cat tail!

Following a series of strange incidents which lead her to discover amazing hearing and jumping skills (as well as a craving for carrots), Berry realizes that she has become a new member of Tokyo Mew Mew—a group of magical girl superheroes with both animal-like and supernatural abilities! Berry needs to take her new responsibility as a protector of the peace seriously, because she is now a target for Tokyo Mew Mew's new enemy... and they are on the hunt for some fresh rabbit.

[Written by MAL Rewrite]


Included one-shot:
Volume 2: Usagi no Furasu Hoshi"
1398,Saruyama!,Manga,Finished,2008-02-13T00:00:00+00:00,7.55,5046,"Haruna Aizawa is forced to transfer out of the renowned K Academy after her politician father is involved in a corruption scandal. She thought that she had strong bonds with her previous friends, but they all too easily cut ties with her once the headline became public. As a result, Haruna holds a skeptical view of her new high school and future classmates. She believes that school life is like being on a monkey mountain, where monkeys in the same gang constantly fight and get back together again, and a hierarchy gets established. As such, she has no expectations of fitting into the pre-existing hierarchy at this school.

Masaru ""Macharu"" Yamashita is one of Haruna's new classmates, and even his appearance is akin to that of a baby monkey. He is remarkably sincere in his interactions with Haruna, and despite herself, she begins to open up to him. One day she makes the mistake of comparing their class to a pack of wild monkeys while in his presence, and he questions her about her standing in that situation. Is she looking on from the top? Or is she on the outside as an observer? Spending time with Macharu forces Haruna to confront her vulnerabilities and ponder why she is willing to let her guard down only for him—could this be love?

[Written by MAL Rewrite]"
3721,AAA,Manga,Finished,2009-03-03T00:00:00+00:00,7.22,6807,"Ogata Aoi is in her 2nd year of middle school and is the president of the student council. The middle school she attends is one of the best in the country and is called ""AAA."" Aoi goes there to meet her first love, but after a surprising meeting, she's finding out that her first love is a gang leader in the neighbor school, called ""CCC"" (lowest level). Maybe it's only a coincidence that that gang leader and her first love have the same name since they look completely different from each other, but now, Aoi wants to find more about this person....

(Source: Divine Sanctuary)

Included one-shot:
Volume 3: CCC"
19980,Koi dano Ai dano,Manga,Finished,2016-04-09T00:00:00+00:00,8.05,4452,"Aside from being transferred from school to school during her middle school years, Kanoko has entered Takara no Tani High School with Tsubaki. For some reason, she becomes the ""Strategist"" for Cultural Affairs Department in reference to the Three Kingdoms and ends up joining the Newspaper Club...

(Source: Chibi Manga)

Included one-shot:
Volume 10: Futsuu Hyakkei"
119440,Ojou to Banken-kun,Manga,Publishing,,6.78,2640,"Isaku never asked to be the daughter of a yakuza boss, but when her parents died in a car accident when she was 5, her gangster grandfather took her in and raised her as part of the clan. After years of being avoided by her schoolmates because of her family ties, Isaku is finally ready to make her high-school debut, live a normal life, and maybe even find love...until loyal family servant and Isaku's dedicated guardian, 26-year-old Keiya, enters high school right alongside her and vows to protect her from all of the above! Now she's got a chain-smoking, pistol-wielding knight-in-shining(?)-armor to deal with, and navigating high school besides? What's a young lady to do?!

(Source: Kodansha USA)"
24380,Kokoro Connect,Light Novel,Finished,2013-09-30T00:00:00+00:00,8.03,2814,"The Cultural Research Club is an eclectic bunch: a pro wrestling fanboy, a goofy ditz, a master of snark, a laid-back jokester, and a total girly-girl. Their peaceful teenage lives are turned upside-down, however, when they suddenly and inexplicably start swapping bodies with each other. At first it's all wacky hijinks... but then things get a little too personal. Boundaries are crossed, and dark secrets come to light—secrets that threaten to destroy the very foundations of their friendship. Who—or what—is causing the body-swap phenomenon? Will it ever stop? But most of all... can their club survive it? Find out in the hit ensemble dramedy light novel from award-winning author Sadanatsu Anda!

(Source: J-Novel Club)"
